team_id,name,abbr,nickname,logo_file_name,city_id,park_id,league_id,sub_league_id,division_id,nation_id,parent_team_id,level,prevent_any_moves,human_team,human_id,gender,background_color_id,text_color_id,ballcaps_main_color_id,ballcaps_visor_color_id,jersey_main_color_id,jersey_away_color_id,jersey_secondary_color_id,jersey_pin_stripes_color_id,allstar_team,historical_id
242,"Dunedin","DUN","Blue Jays","dunedin_blue_jays.png",19593,165,108,0,0,206,59,4,0,0,0,0,"#003DA5","#FFFFFF","#003DA5","#FFFFFF","#003DA5","#003DA5","#FFFFFF","#FFFFFF",0,""
243,"Fort Myers","FMY","Miracle","fort_myers_miracle.png",25182,166,108,0,1,206,47,4,0,0,0,0,"#BA0C2F","#009A44","#BA0C2F","#009A44","#BA0C2F","#BA0C2F","#009A44","#009A44",0,""
244,"Lakeland","LAK","Flying Tigers","lakeland_flying_tigers.png",43308,167,108,0,0,206,40,4,0,0,0,0,"#0C2340","#B94700","#0C2340","#B94700","#0C2340","#0C2340","#B94700","#B94700",0,""
245,"Lynchburg","LYN","Hillcats","lynchburg_hillcats.png",41130,168,107,0,0,206,38,4,0,0,0,0,"#FFC72C","#115740","#FFC72C","#115740","#FFC72C","#FFC72C","#115740","#115740",0,""
246,"Tampa","TAM","Yankees","tampa_yankees.png",78373,169,108,0,0,206,48,4,0,0,0,0,"#0C2340","#E4002B","#0C2340","#E4002B","#0C2340","#0C2340","#E4002B","#E4002B",0,""
247,"Great Lakes","GLK","Loons","great_lakes_loons.png",50141,170,109,0,0,206,45,4,0,0,0,0,"#183028","#AF272F","#183028","#AF272F","#183028","#183028","#AF272F","#AF272F",0,""
248,"Dayton","DY","Dragons","dayton_dragons.png",22234,171,109,0,0,206,37,4,0,0,0,0,"#2D2926","#007A33","#2D2926","#007A33","#2D2926","#2D2926","#007A33","#007A33",0,""
249,"Fort Wayne","FWA","TinCaps","fort_wayne_tincaps.png",25148,172,109,0,0,206,53,4,0,0,0,0,"#B1B3B3","#2C5234","#B1B3B3","#2C5234","#B1B3B3","#B1B3B3","#2C5234","#2C5234",0,""
250,"Lansing","LAN","Lugnuts","lansing_lugnuts.png",43746,173,109,0,0,206,59,4,0,0,0,0,"#8A8D8F","#E4002B","#8A8D8F","#E4002B","#8A8D8F","#8A8D8F","#E4002B","#E4002B",0,""
251,"South Bend","SBE","Cubs","south_bend_cubs.png",75295,174,109,0,0,206,36,4,0,0,0,0,"#C8102E","#002F6C","#C8102E","#002F6C","#C8102E","#C8102E","#002F6C","#002F6C",0,""
252,"West Michigan","WMI","Whitecaps","west_michigan_whitecaps.png",29499,175,109,0,0,206,40,4,0,0,0,0,"#69B3E7","#0C2340","#69B3E7","#0C2340","#69B3E7","#69B3E7","#0C2340","#0C2340",0,""
253,"Beloit","BEL","Snappers","beloit_snappers.png",8435,176,109,0,1,206,50,4,0,0,0,0,"#43B02A","#0C2340","#43B02A","#0C2340","#43B02A","#43B02A","#0C2340","#0C2340",0,""
254,"Burlington","BUR","Bees","burlington_bees.png",12722,177,109,0,1,206,44,4,0,0,0,0,"#FFB81C","#0C2340","#FFB81C","#0C2340","#FFB81C","#FFB81C","#0C2340","#0C2340",0,""
255,"Cedar Rapids","CER","Kernels","cedar_rapids_kernels.png",18112,178,109,0,1,206,47,4,0,0,0,0,"#009A44","#FFC72C","#009A44","#FFC72C","#009A44","#009A44","#FFC72C","#FFC72C",0,""
256,"Hickory","HIC","Crawdads","hickory_crawdads.png",31732,179,110,0,0,206,58,4,0,0,0,0,"#E4002B","#A7A8AA","#E4002B","#A7A8AA","#E4002B","#E4002B","#A7A8AA","#A7A8AA",0,""
257,"Kane County","KAN","Cougars","kane_county_cougars.png",28145,180,109,0,1,206,31,4,0,0,0,0,"#034638","#866D4B","#034638","#866D4B","#034638","#034638","#866D4B","#866D4B",0,""
258,"Peoria","PEO","Chiefs","peoria_chiefs.png",63645,181,109,0,1,206,56,4,0,0,0,0,"#BA0C2F","#F3D03E","#BA0C2F","#F3D03E","#BA0C2F","#BA0C2F","#F3D03E","#F3D03E",0,""
259,"Quad Cities","QUC","River Bandits","quad_cities_river_bandits.png",22160,182,109,0,1,206,42,4,0,0,0,0,"#2D2926","#9D2235","#2D2926","#9D2235","#2D2926","#2D2926","#9D2235","#9D2235",0,""
260,"Clinton","CLI","LumberKings","clinton_lumberkings.png",14121,183,109,0,1,206,54,4,0,0,0,0,"#00843D","#FFFFFF","#00843D","#FFFFFF","#00843D","#00843D","#FFFFFF","#FFFFFF",0,""
261,"Delmarva","DEL","Shorebirds","delmarva_shorebirds.png",69469,184,110,0,0,206,33,4,0,0,0,0,"#8A8D8F","#F9423A","#8A8D8F","#F9423A","#8A8D8F","#8A8D8F","#F9423A","#F9423A",0,""
262,"Hagerstown","HAG","Suns","hagerstown_suns.png",30250,185,110,0,0,206,60,4,0,0,0,0,"#FA4616","#FFFFFF","#FA4616","#FFFFFF","#FA4616","#FA4616","#FFFFFF","#FFFFFF",0,""
263,"West Virginia","WVA","Power","west_virginia_power.png",18931,186,110,0,0,206,52,4,0,0,0,0,"#FFCD00","#2D2926","#FFCD00","#2D2926","#FFCD00","#FFCD00","#2D2926","#2D2926",0,""
264,"Lake County","LCO","Captains","lake_county_captains.png",22564,187,109,0,0,206,38,4,0,0,0,0,"#041C2C","#B9975B","#041C2C","#B9975B","#041C2C","#041C2C","#B9975B","#B9975B",0,""
265,"Lakewood","LAK","BlueClaws","lakewood_blueclaws.png",43345,188,110,0,0,206,51,4,0,0,0,0,"#69B3E7","#0C2340","#69B3E7","#0C2340","#69B3E7","#69B3E7","#0C2340","#0C2340",0,""
266,"Lexington","LEX","Legends","lexington_legends.png",45184,189,110,0,1,206,43,4,0,0,0,0,"#009A44","#003087","#009A44","#003087","#009A44","#009A44","#003087","#003087",0,""
267,"Wisconsin","WIS","Timber Rattlers","wisconsin_timber_rattlers.png",29482,190,109,0,1,206,46,4,0,0,0,0,"#8B6F4E","#FFFFFF","#8B6F4E","#FFFFFF","#8B6F4E","#8B6F4E","#FFFFFF","#FFFFFF",0,""
268,"Greensboro","GRE","Grasshoppers","greensboro_grasshoppers.png",29752,191,110,0,0,206,41,4,0,0,0,0,"#154734","#D86018","#154734","#D86018","#154734","#154734","#D86018","#D86018",0,""
269,"Asheville","ASH","Tourists","asheville_tourists.png",4411,192,110,0,1,206,39,4,0,0,0,0,"#0C2340","#FFFFFF","#0C2340","#FFFFFF","#0C2340","#0C2340","#FFFFFF","#FFFFFF",0,""
270,"Augusta","AUG","GreenJackets","augusta_greenjackets.png",4889,193,110,0,1,206,55,4,0,0,0,0,"#004E42","#FE5000","#004E42","#FE5000","#004E42","#004E42","#FE5000","#FE5000",0,""
271,"Greenville","GRB","Drive","greenville_drive.png",29776,194,110,0,1,206,34,4,0,0,0,0,"#E4002B","#FFFFFF","#E4002B","#FFFFFF","#E4002B","#E4002B","#FFFFFF","#FFFFFF",0,""
272,"Charleston","CHA","RiverDogs","charleston_riverdogs.png",18926,195,110,0,1,206,48,4,0,0,0,0,"#081F2C","#F2A900","#081F2C","#F2A900","#081F2C","#081F2C","#F2A900","#F2A900",0,""
273,"Bowling Green","BGN","Hot Rods","bowling_green_hot_rods.png",11168,196,109,0,0,206,57,4,0,0,0,0,"#2D2926","#FFB81C","#2D2926","#FFB81C","#2D2926","#2D2926","#FFB81C","#FFB81C",0,""
274,"Kannapolis","KAN","Intimidators","kannapolis_intimidators.png",36907,197,110,0,0,206,35,4,0,0,0,0,"#DA291C","#C8C9C7","#DA291C","#C8C9C7","#DA291C","#DA291C","#C8C9C7","#C8C9C7",0,""
275,"Rome","ROM","Braves","rome_braves.png",66217,198,110,0,1,206,32,4,0,0,0,0,"#BA0C2F","#97999B","#BA0C2F","#97999B","#BA0C2F","#BA0C2F","#97999B","#97999B",0,""
276,"Savannah","SAV","Sand Gnats","savannah_sand_gnats.png",71889,199,110,0,1,206,49,4,0,0,0,0,"#115740","#C6AA76","#115740","#C6AA76","#115740","#115740","#C6AA76","#C6AA76",0,""
277,"Aberdeen","ABE","Ironbirds","aberdeen_ironbirds.png",374,200,111,0,0,206,33,5,0,0,0,0,"#003087","#FE5000","#003087","#FE5000","#003087","#003087","#FE5000","#FE5000",0,""
278,"Brooklyn","BRO","Cyclones","brooklyn_cyclones.png",12985,201,111,0,0,206,49,5,0,0,0,0,"#D50032","#FFC72C","#D50032","#FFC72C","#D50032","#D50032","#FFC72C","#FFC72C",0,""
279,"Hudson Valley","HUD","Renegades","hudson_valley_renegades.png",25676,202,111,0,0,206,57,5,0,0,0,0,"#009CDE","#2D2926","#009CDE","#2D2926","#009CDE","#009CDE","#2D2926","#2D2926",0,""
280,"Staten Island","STI","Yankees","staten_island_yankees.png",67138,203,111,0,0,206,48,5,0,0,0,0,"#A2AAAD","#0C2340","#A2AAAD","#0C2340","#A2AAAD","#A2AAAD","#0C2340","#0C2340",0,""
281,"Auburn","AUB","Doubledays","auburn_doubledays.png",4830,204,111,0,1,206,60,5,0,0,0,0,"#003594","#A7A8AA","#003594","#A7A8AA","#003594","#003594","#A7A8AA","#A7A8AA",0,""
282,"Batavia","BAT","Muckdogs","batavia_muckdogs.png",7560,205,111,0,1,206,41,5,0,0,0,0,"#2D2926","#E89CAE","#2D2926","#E89CAE","#2D2926","#2D2926","#E89CAE","#E89CAE",0,""
283,"West Virginia","WV","Black Bears","west_virginia_black_bears.png",51839,206,111,0,1,206,52,5,0,0,0,0,"#FFB10E","#000000","#000000","#000000","#EBEBEB","#EBEBEB","#1E1E1E","#FFB10E",0,""
284,"Mahoning Valley","MAH","Scrappers","mahoning_valley_scrappers.png",55643,207,111,0,1,206,38,5,0,0,0,0,"#7C878E","#862633","#7C878E","#862633","#7C878E","#7C878E","#862633","#862633",0,""
285,"State College","STC","Spikes","state_college_spikes.png",76053,208,111,0,1,206,56,5,0,0,0,0,"#C69214","#C8102E","#C69214","#C8102E","#C69214","#C69214","#C8102E","#C8102E",0,""
286,"Williamsport","WIL","Crosscutters","williamsport_crosscutters.png",87064,209,111,0,1,206,51,5,0,0,0,0,"#A7A8AA","#C6893F","#A7A8AA","#C6893F","#A7A8AA","#A7A8AA","#C6893F","#C6893F",0,""
287,"Lowell","LOW","Spinners","lowell_spinners.png",41636,210,111,0,2,206,34,5,0,0,0,0,"#0033A0","#A2AAAD","#0033A0","#A2AAAD","#0033A0","#0033A0","#A2AAAD","#A2AAAD",0,""
288,"Connecticut","CON","Tigers","connecticut_tigers.png",56326,211,111,0,2,206,40,5,0,0,0,0,"#0C2340","#FA4616","#0C2340","#FA4616","#0C2340","#0C2340","#FA4616","#FA4616",0,""
289,"Tri-City","TRI","ValleyCats","tri-city_valleycats.png",81264,212,111,0,2,206,42,5,0,0,0,0,"#C8102E","#A2AAAD","#C8102E","#A2AAAD","#C8102E","#C8102E","#A2AAAD","#A2AAAD",0,""
290,"Vermont","VER","Lake Monsters","vermont_lake_monsters.png",12721,213,111,0,2,206,50,5,0,0,0,0,"#78BE20","#041E42","#78BE20","#041E42","#78BE20","#78BE20","#041E42","#041E42",0,""
291,"Boise","BOI","Hawks","boise_hawks.png",10388,214,112,0,0,206,39,5,0,0,0,0,"#034638","#A4343A","#034638","#A4343A","#034638","#034638","#A4343A","#A4343A",0,""
292,"Spokane","SPO","Indians","spokane_indians.png",75641,215,112,0,0,206,58,5,0,0,0,0,"#BA0C2F","#F3CFB3","#BA0C2F","#F3CFB3","#BA0C2F","#BA0C2F","#F3CFB3","#F3CFB3",0,""
293,"Tri-City","TRC","Dust Devils","tri-city_dust_devils.png",63028,216,112,0,0,206,53,5,0,0,0,0,"#84754E","#1B365D","#84754E","#1B365D","#84754E","#84754E","#1B365D","#1B365D",0,""
294,"Hillsboro","HIL","Hops","hillsboro_hops.png",31888,217,112,0,0,206,31,5,0,0,0,0,"#041C2C","#FFFFFF","#041C2C","#FFFFFF","#041C2C","#041C2C","#FFFFFF","#FFFFFF",0,""
295,"Eugene","EUG","Emeralds","eugene_emeralds.png",24267,218,112,0,1,206,36,5,0,0,0,0,"#44D62C","#2D2926","#44D62C","#2D2926","#44D62C","#44D62C","#2D2926","#2D2926",0,""
296,"Everett","EVE","AquaSox","everett_aquasox.png",24329,219,112,0,1,206,54,5,0,0,0,0,"#041E42","#CEDC00","#041E42","#CEDC00","#041E42","#041E42","#CEDC00","#CEDC00",0,""
297,"Salem-Keizer","SKE","Volcanoes","salem-keizer_volcanoes.png",37682,220,112,0,1,206,55,5,0,0,0,0,"#D22630","#A7A8AA","#D22630","#A7A8AA","#D22630","#D22630","#A7A8AA","#A7A8AA",0,""
298,"Vancouver","VAN","Canadians","vancouver_canadians.png",84104,221,112,0,1,36,59,5,0,0,0,0,"#D50032","#FFFFFF","#D50032","#FFFFFF","#D50032","#D50032","#FFFFFF","#FFFFFF",0,""
299,"Bluefield","BLU","Blue Jays","bluefield_blue_jays.png",10112,222,113,0,0,206,59,6,0,0,0,0,"#003DA5","#FFFFFF","#003DA5","#FFFFFF","#003DA5","#003DA5","#FFFFFF","#FFFFFF",0,""
300,"Burlington","BUR","Royals","burlington_royals.png",12722,223,113,0,0,206,43,6,0,0,0,0,"#002D72","#85714D","#002D72","#85714D","#002D72","#002D72","#85714D","#85714D",0,""
301,"Danville","DAN","Braves","danville_braves.png",21958,224,113,0,0,206,32,6,0,0,0,0,"#002855","#BA0C2F","#002855","#BA0C2F","#002855","#002855","#BA0C2F","#BA0C2F",0,""
302,"Pulaski","PUL","Yankees","pulaski_yankees.png",61426,225,113,0,0,206,48,6,0,0,0,0,"#002A58","#E62E35","#002A58","#E62E35","#002A58","#002A58","#E62E35","#E62E35",0,""
303,"Princeton","PRI","Rays","princeton_rays.png",61024,226,113,0,0,206,57,6,0,0,0,0,"#041E42","#FFCD00","#041E42","#FFCD00","#041E42","#041E42","#FFCD00","#FFCD00",0,""
304,"Greeneville","GRE","Astros","greeneville_astros.png",29730,227,113,0,1,206,42,6,0,0,0,0,"#CF4520","#041E42","#CF4520","#041E42","#CF4520","#CF4520","#041E42","#041E42",0,""
305,"Bristol","BRI","Pirates","bristol_pirates.png",11771,228,113,0,1,206,52,6,0,0,0,0,"#2D2926","#FFC72C","#2D2926","#FFC72C","#2D2926","#2D2926","#FFC72C","#FFC72C",0,""
306,"Elizabethton","ELI","Twins","elizabethton_twins.png",23389,229,113,0,1,206,47,6,0,0,0,0,"#A2AAAD","#BA0C2F","#A2AAAD","#BA0C2F","#A2AAAD","#A2AAAD","#BA0C2F","#BA0C2F",0,""
307,"Johnson City","JOH","Cardinals","johnson_city_cardinals.png",35558,230,113,0,1,206,56,6,0,0,0,0,"#BA0C2F","#5C88DA","#BA0C2F","#5C88DA","#BA0C2F","#BA0C2F","#5C88DA","#5C88DA",0,""
308,"Kingsport","KIN","Mets","kingsport_mets.png",38596,231,113,0,1,206,49,6,0,0,0,0,"#002D72","#FC4C02","#002D72","#FC4C02","#002D72","#002D72","#FC4C02","#FC4C02",0,""
309,"Milwaukee (AZL)","AMIL","Brewers","milwaukee_(azl)_brewers.png",0,232,114,0,1,206,46,6,0,0,0,0,"#0A2351","#B6922E","#0A2351","#B6922E","#0A2351","#0A2351","#B6922E","#B6922E",0,""
310,"Texas (AZL)","ATEX","Rangers","texas_(azl)_rangers.png",0,233,114,0,2,206,58,6,0,0,0,0,"#003278","#C0111F","#003278","#C0111F","#003278","#003278","#C0111F","#C0111F",0,""
312,"Chicago N (AZL)","ACHN","Cubs","chicago_n_(azl)_cubs.png",0,234,114,0,0,206,36,6,0,0,0,0,"#0E3386","#CC3433","#0E3386","#CC3433","#0E3386","#0E3386","#CC3433","#CC3433",0,""
313,"Los Angeles A (AZL)","ALAA","Angels","los_angeles_a_(azl)_angels.png",0,235,114,0,0,206,44,6,0,0,0,0,"#BA0021","#003263","#BA0021","#003263","#BA0021","#BA0021","#003263","#003263",0,""
314,"Seattle (AZL)","ASEA","Mariners","seattle_(azl)_mariners.png",0,252,114,0,2,206,54,6,0,0,0,0,"#0C2C56","#005C5C","#0C2C56","#005C5C","#0C2C56","#0C2C56","#005C5C","#005C5C",0,""
315,"Oakland (AZL)","AOAK","Athletics","oakland_(azl)_athletics.png",0,236,114,0,0,206,50,6,0,0,0,0,"#003831","#EFB21E","#003831","#EFB21E","#003831","#003831","#EFB21E","#EFB21E",0,""
316,"San Francisco (AZL)","ASF","Giants","san_francisco_(azl)_giants.png",0,237,114,0,0,206,55,6,0,0,0,0,"#FD5A1E","#000000","#FD5A1E","#000000","#FD5A1E","#FD5A1E","#000000","#000000",0,""
317,"Los Angeles N (AZL)","ALAD","Dodgers","los_angeles_n_(azl)_dodgers.png",0,238,114,0,1,206,45,6,0,0,0,0,"#005A9C","#EF3E42","#005A9C","#EF3E42","#005A9C","#005A9C","#EF3E42","#EF3E42",0,""
318,"Washington (GCL)","GWAS","Nationals","washington_(gcl)_nationals.png",0,159,115,0,2,206,60,6,0,0,0,0,"#AB0003","#11225B","#AB0003","#11225B","#AB0003","#AB0003","#11225B","#11225B",0,""
319,"Miami (GCL)","JUPM","Marlins","miami_(gcl)_marlins.png",0,161,115,0,2,206,41,6,0,0,0,0,"#FF6600","#0077C8","#FF6600","#0077C8","#FF6600","#FF6600","#0077C8","#0077C8",0,""
320,"St. Louis (GCL)","GSL","Cardinals","st_louis_(gcl)_cardinals.png",0,161,115,0,2,206,56,6,0,0,0,0,"#C41E3A","#000066","#C41E3A","#000066","#C41E3A","#C41E3A","#000066","#000066",0,""
322,"Atlanta (GCL)","GATL","Braves","atlanta_(gcl)_braves.png",0,239,115,0,1,206,32,6,0,0,0,0,"#13274F","#CE1141","#13274F","#CE1141","#13274F","#13274F","#CE1141","#CE1141",0,""
323,"Philadelphia (GCL)","GPHI","Phillies","philadelphia_(gcl)_phillies.png",0,164,115,0,0,206,51,6,0,0,0,0,"#E81828","#284898","#E81828","#284898","#E81828","#E81828","#284898","#284898",0,""
324,"Toronto (GCL)","GTOR","Blue Jays","toronto_(gcl)_blue_jays.png",0,165,115,0,0,206,59,6,0,0,0,0,"#134A8E","#E8291C","#134A8E","#E8291C","#134A8E","#134A8E","#E8291C","#E8291C",0,""
325,"Detroit (GCL)","GDET","Tigers","detroit_(gcl)_tigers.png",0,167,115,0,1,206,40,6,0,0,0,0,"#0C2C56","#FF6600","#0C2C56","#FF6600","#0C2C56","#0C2C56","#FF6600","#FF6600",0,""
326,"New York A1 (GCL)","GNYA1","Yankees1","new_york_a1_(gcl)_yankees1.png",0,169,115,0,0,206,48,6,0,0,0,0,"#003087","#E4002B","#003087","#E4002B","#003087","#003087","#E4002B","#E4002B",0,""
327,"Cleveland (AZL)","ACLE","Indians","cleveland_(azl)_indians.png",0,240,114,0,1,206,38,6,0,0,0,0,"#E31937","#002B5C","#E31937","#002B5C","#E31937","#E31937","#002B5C","#002B5C",0,""
328,"Pittsburgh (GCL)","GPIT","Pirates","pittsburgh_(gcl)_pirates.png",0,241,115,0,0,206,52,6,0,0,0,0,"#FDB827","#000000","#FDB827","#000000","#FDB827","#FDB827","#000000","#000000",0,""
329,"Cincinnati (AZL)","ACIN","Reds","cincinnati_(azl)_reds.png",0,168,114,0,1,206,37,6,0,0,0,0,"#C6011F","#041E42","#C6011F","#041E42","#C6011F","#C6011F","#041E42","#041E42",0,""
330,"Boston (GCL)","GBOS","Red Sox","boston_(gcl)_red_sox.png",0,242,115,0,3,206,34,6,0,0,0,0,"#BD3039","#0D2B56","#BD3039","#0D2B56","#BD3039","#BD3039","#0D2B56","#0D2B56",0,""
331,"Minnesota (GCL)","GMIN","Twins","minnesota_(gcl)_twins.png",0,166,115,0,3,206,47,6,0,0,0,0,"#002B5C","#D31145","#002B5C","#D31145","#002B5C","#002B5C","#D31145","#D31145",0,""
332,"Baltimore (GCL)","GBAL","Orioles","baltimore_(gcl)_orioles.png",0,243,115,0,3,206,33,6,0,0,0,0,"#DF4601","#000000","#DF4601","#000000","#DF4601","#DF4601","#000000","#000000",0,""
333,"Billings","BIL","Mustangs","billings_mustangs.png",9506,244,116,0,0,206,37,6,0,0,0,0,"#C8102E","#B9975B","#C8102E","#B9975B","#C8102E","#C8102E","#B9975B","#B9975B",0,""
334,"Great Falls","GFA","Voyagers","great_falls_voyagers.png",29648,245,116,0,0,206,35,6,0,0,0,0,"#78BE20","#2D2926","#78BE20","#2D2926","#78BE20","#78BE20","#2D2926","#2D2926",0,""
335,"Helena","HEL","Brewers","helena_brewers.png",31320,246,116,0,0,206,46,6,0,0,0,0,"#071D49","#8B6F4E","#071D49","#8B6F4E","#071D49","#071D49","#8B6F4E","#8B6F4E",0,""
336,"Missoula","MIS","Osprey","missoula_osprey.png",50729,247,116,0,0,206,31,6,0,0,0,0,"#2D2926","#003594","#2D2926","#003594","#2D2926","#2D2926","#003594","#003594",0,""
337,"Grand Junction","GJ","Rockies","grand_junction_rockies.png",29493,248,116,0,1,206,39,6,0,0,0,0,"#24135F","#8A8D8F","#24135F","#8A8D8F","#24135F","#24135F","#8A8D8F","#8A8D8F",0,""
338,"Idaho Falls","IDA","Chukars","idaho_falls_chukars.png",34017,249,116,0,1,206,43,6,0,0,0,0,"#8A8D8F","#861F41","#8A8D8F","#861F41","#8A8D8F","#8A8D8F","#861F41","#861F41",0,""
339,"Ogden","OGD","Raptors","ogden_raptors.png",56909,250,116,0,1,206,45,6,0,0,0,0,"#007377","#8A8D8F","#007377","#8A8D8F","#007377","#007377","#8A8D8F","#8A8D8F",0,""
340,"Orem","ORM","Owlz","orem_owlz.png",57580,251,116,0,1,206,44,6,0,0,0,0,"#BA0C2F","#FFB81C","#BA0C2F","#FFB81C","#BA0C2F","#BA0C2F","#FFB81C","#FFB81C",0,""
343,"American Conference","AC","All-Stars","american_conference_all-stars.png",0,102,102,0,0,0,0,2,0,0,0,0,"#9B0101","#000000","#FE1F1D","#1E1EFC","#FFFFFF","#FFFFFF","#FE1F1D","#FE1F1D",1,""
344,"Pacific Conference","PC","All-Stars","pacific_conference_all-stars.png",0,104,102,1,0,0,0,2,0,0,0,0,"#1E1E9E","#FFFFFF","#832341","#832341","#FFFFFF","#FFFFFF","#832341","#832341",1,""
345,"Northern Division","AS1","All-Stars","northern_division_all-stars.png",0,115,103,0,0,0,0,3,0,0,0,0,"#9B0101","#000000","#D82E3A","#D82E3A","#FFFFFF","#FFFFFF","#D82E3A","#0C2B55",1,""
346,"Southern Division","AS2","All-Stars","southern_division_all-stars.png",0,122,103,0,0,0,0,3,0,0,0,0,"#1E1E9E","#FFFFFF","#000000","#000000","#FFFFFF","#FFFFFF","#000000","#7D7E79",1,""
347,"North Division","AS1","All-Stars","north_division_all-stars.png",0,123,104,0,0,0,0,3,0,0,0,0,"#9B0101","#000000","#006AFA","#006AFA","#FFFFFF","#FFFFFF","#006AFA","#41CDE8",1,""
348,"South Division","AS2","All-Stars","south_division_all-stars.png",0,130,104,0,0,0,0,3,0,0,0,0,"#1E1E9E","#FFFFFF","#01003E","#C4000C","#FDFEFE","#FDFEFE","#01003E","#C4000C",1,""
349,"North Division","AS1","All-Stars","",0,134,105,0,0,0,0,3,0,0,0,0,"#9B0101","#000000","#DD0101","#DD0101","#DD0101","#DD0101","#000000","#000000",1,""
350,"South Division","AS2","All-Stars","",0,139,105,0,0,0,0,3,0,0,0,0,"#1E1E9E","#FFFFFF","#1E1E9E","#1E1E9E","#1E1E9E","#1E1E9E","#FFFFFF","#FFFFFF",1,""
351,"","AS1","All-Stars","_all-stars.png",0,150,106,0,0,0,0,4,0,0,0,0,"#DD0101","#000000","#DD0101","#DD0101","#DD0101","#DD0101","#000000","#000000",1,""
352,"","AS2","All-Stars","_all-stars.png",0,143,106,0,0,0,0,4,0,0,0,0,"#1E1E9E","#FFFFFF","#1E1E9E","#1E1E9E","#1E1E9E","#1E1E9E","#FFFFFF","#FFFFFF",1,""
353,"","AS1","All-Stars","_all-stars.png",0,149,107,0,0,0,0,4,0,0,0,0,"#DD0101","#000000","#DD0101","#DD0101","#DD0101","#DD0101","#000000","#000000",1,""
354,"","AS2","All-Stars","_all-stars.png",0,154,107,0,0,0,0,4,0,0,0,0,"#1E1E9E","#FFFFFF","#1E1E9E","#1E1E9E","#1E1E9E","#1E1E9E","#FFFFFF","#FFFFFF",1,""
355,"FSL North","AS1","All-Stars","fsl_north_all-stars.png",0,169,108,0,0,0,0,4,0,0,0,0,"#9B0101","#000000","#C3011C","#000400","#FFFFFF","#FFFFFF","#C3011C","#C3011C",1,""
356,"FSL South","AS2","All-Stars","fsl_south_all-stars.png",0,163,108,0,0,0,0,4,0,0,0,0,"#1E1E9E","#FFFFFF","#E60A0A","#E60A0A","#FFFFFF","#FFFFFF","#E60A0A","#E60A0A",1,""
357,"Eastern Division","AS1","All-Stars","eastern_division_all-stars.png",0,170,109,0,0,0,0,4,0,0,0,0,"#9B0101","#000000","#FFCD10","#000000","#FFFFFF","#FFFFFF","#FFCD10","#FFCD10",1,""
358,"Western Division","AS2","All-Stars","western_division_all-stars.png",0,178,109,0,0,0,0,4,0,0,0,0,"#1E1E9E","#FFFFFF","#FDDF1E","#D63328","#FFFFFF","#FFFFFF","#FDDF1E","#FDDF1E",1,""
359,"Northern Division","AS1","All-Stars","",0,195,110,0,0,0,0,4,0,0,0,0,"#9B0101","#000000","#DD0101","#DD0101","#DD0101","#DD0101","#000000","#000000",1,""
360,"Southern Division","AS2","All-Stars","",0,191,110,0,0,0,0,4,0,0,0,0,"#1E1E9E","#FFFFFF","#1E1E9E","#1E1E9E","#1E1E9E","#1E1E9E","#FFFFFF","#FFFFFF",1,""
361,"San Diego (AZL)","ASD","Padres","san_diego_(azl)_padres.png",0,252,114,0,2,206,53,6,0,0,0,0,"#05143F","#B3A369","#05143F","#B3A369","#05143F","#05143F","#B3A369","#B3A369",0,""
403,"Houston (GCL)","GHOU","Astros","houston_(gcl)_astros.png",0,254,115,0,1,206,42,6,0,0,0,0,"#002D62","#EB6E1F","#002D62","#EB6E1F","#002D62","#002D62","#EB6E1F","#EB6E1F",0,""
404,"Tampa Bay (GCL)","GTB","Rays","tampa_bay_(gcl)_rays.png",0,255,115,0,3,206,57,6,0,0,0,0,"#092C5C","#8FBCE6","#092C5C","#8FBCE6","#092C5C","#092C5C","#8FBCE6","#8FBCE6",0,""
405,"Arizona (AZL)","AARI","Diamondbacks","arizona_(azl)_diamondbacks.png",0,1,114,0,0,206,31,6,0,0,0,0,"#A71930","#000000","#A71930","#000000","#A71930","#A71930","#000000","#000000",0,""
406,"New York N (GCL)","PSL","Mets","new_york_n_(gcl)_mets.png",0,2,115,0,2,206,49,6,0,0,0,0,"#002D72","#FF5910","#002D72","#FF5910","#002D72","#002D72","#FF5910","#FF5910",0,""
408,"New York A2 (GCL)","GNYA2","Yankees2","new_york_a2_(gcl)_yankees2.png",0,3,115,0,1,206,48,6,0,0,0,0,"#003087","#E4002B","#003087","#E4002B","#003087","#003087","#E4002B","#E4002B",0,""
409,"East Division","AS1","All-Stars","east_division_all-stars.png",0,219,112,0,0,0,0,5,0,0,0,0,"#9B0101","#000000","#DD0101","#DD0101","#DD0101","#DD0101","#000000","#000000",1,""
410,"West Division","AS2","All-Stars","west_division_all-stars.png",0,215,112,0,0,0,0,5,0,0,0,0,"#1E1E9E","#FFFFFF","#1E1E9E","#1E1E9E","#1E1E9E","#1E1E9E","#FFFFFF","#FFFFFF",1,""
411,"Chiba Lotte","CHIB","Marines","chiba_lotte_marines.png",13173,263,117,0,0,98,0,8,0,0,0,0,"#000000","#FFFFFF","#000000","#000000","#FFFFFF","#000000","#000000","#000000",0,""
412,"Fukuoka SoftBank","SB","Hawks","fukuoka_softbank_hawks.png",24592,256,117,0,0,98,0,8,0,0,0,0,"#000000","#F5C900","#000000","#000000","#FFFFFF","#000000","#000000","#000000",0,""
